CategoryCode,ItemCode,DateID,DailySales
category_2,20573,9/10/2021,3
category_1,688349,9/1/2021,3
category_1,688361,9/8/2021,1
category_2,709637,9/5/2021,1
category_5,609011,8/23/2021,3
category_2,78677,8/25/2021,2
category_2,709637,8/28/2021,1
category_5,532943,8/21/2021,1
category_1,688379,9/19/2021,1
category_2,58361,6/13/2021,1
category_1,79691,6/2/2021,1
category_8,11675,9/21/2021,4
category_8,705365,8/21/2021,2
category_2,585071,9/28/2021,1
category_6,692861,9/21/2021,1
category_1,704297,9/23/2021,1
category_2,58361,6/11/2021,3
category_2,21485,9/1/2021,4
category_2,78677,8/21/2021,1
category_8,705365,6/11/2021,1
category_2,26279,9/16/2021,1
category_2,673367,9/23/2021,4
category_6,634043,9/15/2021,1
category_6,255317,9/3/2021,2
category_1,688379,9/3/2021,1
category_1,503711,9/15/2021,1
category_6,255329,9/19/2021,1
category_8,661787,6/15/2021,1
category_3,698075,6/11/2021,3
category_7,28445,6/17/2021,1
category_1,16079,6/18/2021,2
category_2,670715,8/22/2021,1
category_6,255329,9/3/2021,2
category_5,663143,9/21/2021,2
category_7,566891,9/19/2021,10
category_6,255389,1/29/2022,5
category_1,16079,1/14/2022,3
category_2,144089,1/9/2022,2
category_4,163709,1/29/2022,19
category_1,79691,1/29/2022,31
category_6,692831,2/27/2022,2
category_2,585071,4/24/2021,4
category_3,711035,4/4/2021,23
category_2,711371,2/27/2022,3
category_5,609011,4/25/2021,16
category_2,88007,12/19/2021,7
category_7,19949,12/18/2021,6
category_4,82193,4/24/2021,98
category_2,558617,12/19/2021,15
category_3,58955,1/23/2022,16
category_1,688379,4/24/2021,6
category_2,26279,2/13/2022,8
category_2,115043,12/19/2021,2
category_1,57983,2/19/2022,6
category_5,609011,1/14/2022,26
category_2,543389,1/14/2022,2
category_5,608483,1/29/2022,9
category_7,105545,4/4/2021,4
category_8,661787,1/23/2022,5
category_1,704297,12/31/2021,11
category_8,565025,6/21/2021,20
category_8,705365,1/14/2022,3
category_7,29627,1/30/2022,5
category_5,570311,12/31/2021,16
category_2,711383,12/5/2021,6
category_1,79691,1/9/2022,18
category_7,184589,4/12/2021,6
category_3,88211,1/2/2022,4
category_6,255293,2/27/2022,1
category_1,688343,2/19/2022,5
category_5,664721,6/21/2021,28
category_1,79691,12/30/2021,17
category_5,663143,4/16/2021,3
category_2,115043,4/12/2021,3
category_6,255257,4/16/2021,3
category_2,543389,12/18/2021,10
category_2,15701,2/25/2022,5
category_2,26279,4/18/2021,20
category_5,532943,4/25/2021,23
category_6,255371,4/18/2021,3
category_1,688349,4/4/2021,4
category_3,25229,6/21/2021,62
category_2,144089,4/13/2021,9
category_1,79691,4/4/2021,5
category_1,57983,12/30/2021,12
category_2,497285,1/23/2022,2
category_6,692825,4/15/2021,3
category_3,58955,8/20/2021,95
category_1,28319,5/21/2021,27
category_1,16079,12/5/2021,5
category_2,33845,6/21/2021,9
category_2,577277,1/14/2022,1
category_8,661787,4/4/2021,14
category_3,87977,6/21/2021,21
category_7,566891,12/18/2021,9
category_5,664721,4/13/2021,21
category_6,255377,2/13/2022,4
category_5,24527,12/23/2021,29
category_1,704297,1/2/2022,87
category_7,184589,4/13/2021,6
category_5,43487,2/13/2022,13
category_2,27161,2/5/2022,3
category_8,650207,6/21/2021,3
category_8,661787,1/15/2022,3
category_2,43847,2/19/2022,3
category_1,711401,4/4/2021,7
category_2,266135,12/23/2021,24
category_8,15845,5/21/2021,45
category_7,184589,2/27/2022,4
category_1,707747,12/23/2021,17
category_6,255371,1/22/2022,5
category_1,57983,4/16/2021,9
category_2,27161,4/4/2021,5
category_2,696323,12/31/2021,2
category_6,634043,1/15/2022,3
category_7,566891,1/2/2022,1
category_7,19949,4/13/2021,1
category_2,39821,1/29/2022,5
category_1,698633,2/5/2022,6
category_2,20573,12/31/2021,12
category_2,21485,2/27/2022,10
category_3,707075,4/25/2021,6
category_2,558617,1/23/2022,11
category_1,688343,4/18/2021,7
category_2,15701,4/10/2021,11
category_5,608483,1/22/2022,2
category_6,255257,1/1/2022,4
category_1,688379,12/18/2021,4
category_8,596207,12/30/2021,67
category_8,583109,4/13/2021,4
category_7,28445,1/14/2022,12
category_4,683195,2/19/2022,48
category_1,699839,4/25/2021,2
category_6,634043,2/27/2022,5
category_1,698633,1/14/2022,51
category_2,20573,12/18/2021,7
category_7,24443,12/23/2021,23
category_6,255299,12/30/2021,5
category_7,24443,5/21/2021,22
category_2,39821,4/15/2021,2
category_1,688379,4/16/2021,1
category_6,568793,4/25/2021,2
category_6,255317,2/19/2022,4
category_2,144089,1/29/2022,2
category_1,703307,1/2/2022,3
category_2,39821,1/9/2022,2
category_6,255389,4/15/2021,3
category_6,255257,1/22/2022,3
category_3,698075,4/12/2021,10
category_4,557711,1/9/2022,74
category_1,28319,12/31/2021,14
category_3,707075,2/4/2022,4
category_2,543389,12/30/2021,7
category_1,707747,4/12/2021,34
category_2,15701,6/21/2021,13
category_1,688343,4/12/2021,24
category_1,688343,1/30/2022,8
category_3,87977,12/30/2021,6
category_6,634043,4/24/2021,9
category_2,670715,4/25/2021,1
category_2,115043,2/4/2022,4
category_8,11675,12/23/2021,11
category_1,57983,1/22/2022,4
category_1,28271,4/16/2021,8
category_2,43847,2/27/2022,5
category_7,29627,1/9/2022,11
category_6,692843,12/30/2021,12
category_6,255269,12/23/2021,3
category_6,255269,1/30/2022,4
category_6,692825,12/30/2021,6
category_8,705365,4/15/2021,5
category_2,144089,4/25/2021,11
category_8,565025,4/25/2021,7
category_6,692843,12/23/2021,7
category_1,252821,12/30/2021,58
category_4,163709,4/15/2021,7
category_7,20093,4/12/2021,19
category_5,664721,4/10/2021,12
category_1,704297,1/9/2022,9
category_1,16079,4/13/2021,12
category_7,566891,2/4/2022,10
category_8,705365,4/13/2021,3
category_8,661787,12/30/2021,26
category_6,255257,12/30/2021,5
category_6,255329,2/5/2022,3
category_1,79691,4/15/2021,22
category_2,577277,5/25/2021,33
category_7,105545,1/1/2022,17
category_2,497285,4/25/2021,4
category_6,568793,12/30/2021,2
category_8,705365,2/5/2022,3
category_2,543389,8/20/2021,8
category_2,39821,4/13/2021,4
category_2,577277,1/1/2022,2
category_6,255371,12/31/2021,10
category_3,87977,8/20/2021,7
category_6,255329,12/30/2021,14
category_8,661781,1/30/2022,57
category_4,163709,5/21/2021,45
category_8,596207,1/29/2022,28
category_2,116279,5/25/2021,45
category_5,570311,4/13/2021,13
category_2,13871,2/27/2022,17
category_7,105545,2/25/2022,4
category_6,255293,4/25/2021,8
category_6,255353,4/10/2021,12
category_8,705365,12/31/2021,3
category_2,92483,4/25/2021,2
category_1,28271,12/18/2021,15
category_4,163709,2/4/2022,4
category_3,87977,1/23/2022,6
category_2,58361,8/20/2021,8
category_1,705797,4/15/2021,10
category_6,255275,2/13/2022,2
category_2,711383,12/31/2021,24
category_2,557423,4/18/2021,3
category_6,255257,1/15/2022,4
category_6,255317,2/5/2022,3
category_6,255257,1/14/2022,4
category_1,705797,2/5/2022,13
category_3,87977,2/25/2022,10
category_2,558617,5/25/2021,65
category_8,11675,2/4/2022,2
category_6,255269,4/25/2021,17
category_2,670715,1/29/2022,5
category_6,255293,4/12/2021,3
category_3,711035,1/9/2022,16
category_5,663143,1/30/2022,2
category_6,255275,1/23/2022,1
category_2,266135,12/19/2021,13
category_7,709751,2/19/2022,20
category_8,596207,4/13/2021,48
category_8,11675,1/23/2022,2
category_1,688343,4/10/2021,20
category_6,255317,1/2/2022,1
category_2,92483,8/20/2021,15
category_1,704297,2/25/2022,5
category_3,698075,4/24/2021,15
category_3,707075,2/27/2022,2
category_7,19949,2/27/2022,1
category_2,602639,6/21/2021,12
category_6,255269,1/1/2022,4
category_7,20093,2/5/2022,2
category_2,577277,2/13/2022,3
category_8,705371,1/29/2022,16
category_2,20573,4/18/2021,5
category_3,25229,1/1/2022,5
category_8,705371,4/15/2021,3
category_8,596207,12/19/2021,38
category_8,661781,1/15/2022,6
category_4,163709,12/23/2021,23
category_8,705365,1/15/2022,14
category_1,57983,2/13/2022,12
category_2,696323,4/13/2021,2
category_2,73535,4/18/2021,4
category_2,39821,4/18/2021,2
category_1,688379,2/4/2022,5
category_6,568793,2/13/2022,11
category_8,565025,8/20/2021,19
category_5,664721,2/5/2022,16
category_2,29075,4/4/2021,5
category_2,13871,12/5/2021,16
category_4,82193,1/23/2022,86
category_1,24587,2/25/2022,18
category_3,112991,2/19/2022,132
category_6,255335,6/21/2021,12
category_2,116279,4/25/2021,61
category_3,112991,1/30/2022,127
category_6,255335,4/25/2021,4
category_3,698075,4/15/2021,5
category_2,144089,5/25/2021,35
category_2,66041,1/9/2022,4
category_7,709751,1/14/2022,2
category_8,661781,2/5/2022,16
category_1,699839,1/15/2022,3
category_6,255371,8/20/2021,13
category_2,39821,4/10/2021,9
category_3,88211,4/12/2021,6
category_1,688349,2/19/2022,5
category_1,688361,12/5/2021,2
category_6,255311,12/31/2021,22
category_1,711401,12/5/2021,4
category_8,15845,1/30/2022,4
category_2,557405,2/5/2022,5
category_8,11675,1/29/2022,2
category_6,255281,1/9/2022,1
category_7,566891,5/25/2021,35
category_2,557423,4/13/2021,1
category_5,532943,12/19/2021,23
category_5,663143,5/21/2021,71
category_2,543389,5/21/2021,47
category_7,28445,1/2/2022,17
category_2,29075,1/9/2022,7
category_6,255389,5/21/2021,32
category_1,688349,1/9/2022,7
category_3,11279,2/27/2022,7
category_2,88007,2/27/2022,16
category_2,577277,4/18/2021,5
category_6,692825,8/20/2021,3
category_2,711383,12/23/2021,10
category_1,704297,4/4/2021,3
category_3,88211,5/21/2021,11
category_5,664721,8/20/2021,44
category_8,661787,4/16/2021,8
category_6,255335,4/16/2021,4
category_6,255371,1/1/2022,2
category_8,596207,2/25/2022,6
category_1,707747,4/24/2021,12
category_6,255353,1/22/2022,4
category_3,112991,1/22/2022,63
category_2,66041,1/23/2022,4
category_1,688379,1/2/2022,4
category_2,15701,4/12/2021,8
category_1,252821,1/1/2022,25
category_1,688361,1/15/2022,6
category_1,24587,4/16/2021,8
category_2,58361,1/22/2022,2
category_6,568793,2/27/2022,3
category_1,699839,12/18/2021,3
category_3,11279,1/23/2022,3
category_5,570311,8/20/2021,53
category_6,692843,8/20/2021,6
category_7,20093,12/30/2021,7
category_2,29075,2/27/2022,7
category_1,696443,4/24/2021,8
category_6,255371,6/21/2021,11
category_5,609011,1/9/2022,2
category_1,16079,1/22/2022,5
category_2,577277,4/24/2021,12
category_1,688379,2/5/2022,4
category_2,709637,4/12/2021,17
category_7,28445,1/22/2022,28
category_6,692843,1/14/2022,4
category_6,255335,4/13/2021,12
category_1,705797,12/30/2021,8
category_5,608483,1/2/2022,7
category_5,608483,12/19/2021,3
category_8,11675,4/25/2021,2
category_5,570311,1/23/2022,12
category_3,88211,2/27/2022,3
category_6,255293,12/30/2021,5
category_2,115043,1/29/2022,1
category_1,11519,12/19/2021,43
category_2,92483,4/12/2021,10
category_2,21485,4/12/2021,10
category_5,532943,12/30/2021,16
category_6,255257,4/24/2021,11
category_8,15845,6/21/2021,6
category_8,661781,4/13/2021,26
category_2,88007,1/14/2022,23
category_6,568793,1/14/2022,4
category_6,255275,4/10/2021,5
category_4,668759,4/10/2021,19
category_5,608483,1/15/2022,11
category_2,88007,4/16/2021,8
category_1,57983,8/20/2021,15
category_3,88211,1/29/2022,5
category_1,711401,2/5/2022,3
category_1,688379,12/19/2021,4
category_2,557405,2/13/2022,2
category_6,255377,12/19/2021,4
category_1,503711,4/16/2021,4
category_6,255335,1/23/2022,9
category_8,596207,1/1/2022,42
category_2,144089,2/5/2022,2
category_1,703307,1/23/2022,10
category_6,255353,12/5/2021,9
category_6,255269,1/23/2022,2
category_7,105545,1/30/2022,1
category_1,688361,1/22/2022,4
category_7,19949,4/24/2021,7
category_2,673367,2/27/2022,6
category_1,28319,1/23/2022,5
category_2,21485,12/30/2021,5
category_5,570311,1/14/2022,12
category_6,255299,12/18/2021,2
category_1,16079,2/4/2022,1
category_3,711035,5/25/2021,45
category_5,24527,2/25/2022,64
category_1,705797,12/18/2021,9
category_2,673367,8/20/2021,3
category_2,543389,1/2/2022,3
category_3,711035,12/19/2021,7
category_6,634043,1/23/2022,6
category_4,668759,1/23/2022,9
category_1,25667,12/23/2021,2
category_7,184589,4/18/2021,7
category_1,28271,4/12/2021,18
category_4,683195,1/15/2022,7
category_1,705797,12/23/2021,19
category_8,583109,2/19/2022,3
category_6,255299,4/24/2021,9
category_6,255377,12/23/2021,1
category_8,583109,12/5/2021,4
category_5,663143,4/10/2021,13
category_2,711383,4/25/2021,24
category_7,24443,1/9/2022,68
category_2,13871,4/10/2021,17
category_7,184589,4/24/2021,9
category_8,596207,1/14/2022,13
category_8,15845,4/4/2021,10
category_8,705365,4/18/2021,4
category_3,58955,2/27/2022,14
category_8,705371,1/30/2022,10
category_2,711383,2/5/2022,16
category_4,557711,4/24/2021,28
category_7,709751,2/27/2022,13
category_6,255257,12/23/2021,6
category_6,255299,4/16/2021,2
category_8,661787,2/19/2022,6
category_2,66041,5/21/2021,35
category_7,184589,12/19/2021,9
category_1,79691,4/13/2021,17
category_5,663143,12/5/2021,6
category_5,43487,2/19/2022,5
category_3,698075,2/19/2022,11
category_2,114677,4/18/2021,1
category_8,705371,6/21/2021,7
category_2,66041,5/25/2021,23
category_2,26279,1/9/2022,1
category_7,24443,4/18/2021,2
category_1,688361,1/30/2022,4
category_2,29075,2/4/2022,4
category_5,570311,2/5/2022,13
category_5,609011,8/20/2021,43
category_6,634043,8/20/2021,15
category_6,255389,2/4/2022,2
category_3,58955,1/14/2022,10
category_6,255281,4/24/2021,13
category_7,29627,2/4/2022,12
category_7,20093,4/10/2021,8
category_8,705365,2/19/2022,4
category_1,698633,4/25/2021,24
category_1,28319,1/15/2022,6
category_2,497285,1/22/2022,1
category_6,255311,4/15/2021,6
category_3,11279,12/23/2021,4
category_5,43487,1/9/2022,19
category_1,707549,12/30/2021,4
category_8,15845,4/10/2021,11
category_6,255275,12/30/2021,4
category_3,698075,8/20/2021,26
category_5,609011,5/21/2021,193
category_3,711035,4/16/2021,5
category_2,92483,1/9/2022,3
category_8,565025,12/18/2021,49
category_1,688343,2/4/2022,10
category_8,661781,12/18/2021,13
category_2,174911,12/19/2021,3
category_6,255353,4/13/2021,8
category_6,255353,1/15/2022,7
category_2,711383,4/24/2021,4
category_7,184589,6/21/2021,10
category_1,704297,2/5/2022,95
category_1,28319,1/9/2022,6
category_2,543389,12/31/2021,5
category_2,27161,5/25/2021,65
category_1,79691,12/23/2021,18
category_1,252821,12/18/2021,8
category_2,66041,4/12/2021,8
category_8,15845,12/19/2021,5
category_3,58955,5/21/2021,160
category_8,705371,1/1/2022,6
category_1,16079,4/16/2021,9
category_3,58955,12/18/2021,8
category_5,608483,12/23/2021,23
category_2,673367,4/18/2021,2
category_1,688343,12/30/2021,19
category_3,88211,12/23/2021,3
category_6,255353,1/1/2022,2
category_4,683195,4/15/2021,4
category_2,557405,2/19/2022,6
category_1,503711,12/19/2021,3
category_1,703307,4/18/2021,6
category_1,79691,4/10/2021,42
category_1,703307,1/15/2022,5
category_7,19949,2/4/2022,28
category_1,688349,12/23/2021,12
category_2,21485,8/20/2021,44
category_5,24527,4/24/2021,26
category_7,709751,2/13/2022,10
category_5,532943,12/31/2021,25
category_2,497285,2/13/2022,6
category_2,116279,12/23/2021,10
category_1,704297,4/13/2021,6
category_3,707075,4/4/2021,14
category_1,57983,1/2/2022,7
category_4,557711,4/10/2021,22
category_3,711035,2/19/2022,6
category_2,26279,5/25/2021,15
category_1,97307,1/9/2022,11
category_2,557405,4/13/2021,2
category_7,105545,12/23/2021,1
category_8,596207,4/12/2021,57
category_5,24527,4/16/2021,26
category_6,255377,1/9/2022,3
category_1,688349,5/25/2021,27
category_7,20093,2/13/2022,9
category_6,692831,1/22/2022,2
category_8,705371,4/12/2021,3
category_1,688349,4/10/2021,19
category_7,19949,6/21/2021,5
category_2,29075,1/14/2022,9
category_2,58361,2/13/2022,6
category_8,15845,12/31/2021,14
category_2,497285,12/30/2021,5
category_7,24443,12/31/2021,7
category_2,73535,1/9/2022,13
category_6,692831,6/21/2021,8
category_1,25667,12/5/2021,4
category_1,688349,1/1/2022,5
category_2,696323,1/15/2022,2
category_1,28271,6/21/2021,28
category_2,557405,1/23/2022,3
category_2,26279,2/27/2022,5
category_1,699839,1/2/2022,4
category_6,692843,4/24/2021,6
category_3,698075,4/25/2021,10
category_2,174911,1/14/2022,3
category_5,532943,1/1/2022,4
category_3,112991,4/25/2021,139
category_5,43487,5/21/2021,64
category_2,116279,2/4/2022,9
category_1,698633,4/18/2021,31
category_3,11279,4/24/2021,12
category_1,79691,1/23/2022,11
category_5,43487,12/5/2021,6
category_2,88007,2/4/2022,17
category_2,557405,1/30/2022,19
category_3,88211,1/23/2022,2
category_3,87977,4/13/2021,16
category_6,634043,1/30/2022,3
category_6,255281,4/10/2021,8
category_2,174911,1/1/2022,7
category_2,26279,1/30/2022,5
category_1,711401,5/25/2021,3
category_7,566891,1/1/2022,9
category_6,255371,1/15/2022,2
category_1,16079,4/4/2021,12
category_2,174911,1/9/2022,5
category_7,28445,6/21/2021,11
category_2,26279,4/24/2021,3
category_2,27161,4/12/2021,12
category_8,661787,2/4/2022,9
category_2,711383,2/27/2022,14
category_2,116279,1/23/2022,7
category_3,707075,1/29/2022,6
category_5,609011,12/31/2021,34
category_2,116279,12/30/2021,10
category_6,692825,1/29/2022,7
category_6,255335,5/21/2021,9
category_7,24443,4/15/2021,10
category_4,668759,1/15/2022,15
category_7,19949,1/22/2022,4
category_2,144089,1/1/2022,3
category_2,39821,1/14/2022,3
category_3,112991,1/2/2022,73
category_2,43847,5/25/2021,15
category_1,688343,1/22/2022,87
category_6,692843,4/12/2021,10
category_8,661781,2/13/2022,43
category_6,692831,2/13/2022,7
category_1,252821,12/31/2021,10
category_7,29627,1/1/2022,11
category_1,79691,6/21/2021,17
category_4,683195,1/2/2022,12
category_1,28319,1/1/2022,6
category_1,688343,12/31/2021,17
category_2,13871,4/16/2021,14
category_6,692843,2/5/2022,2
category_1,16079,1/1/2022,1
category_1,688379,1/9/2022,5
category_1,707747,8/20/2021,8
category_1,11519,4/16/2021,63
category_3,11279,12/31/2021,8
category_8,596207,1/9/2022,15
category_2,585071,4/25/2021,4
category_8,705371,12/5/2021,5
category_2,602639,2/25/2022,6
category_7,184589,12/30/2021,15
category_2,21485,12/19/2021,3
category_6,692831,2/4/2022,4
category_2,543389,1/1/2022,4
category_2,543389,2/25/2022,4
category_1,28319,1/14/2022,3
category_2,92483,1/29/2022,7
category_1,24587,4/15/2021,3
category_2,497285,4/12/2021,3
category_7,709751,2/25/2022,12
category_2,266135,1/2/2022,13
category_4,668759,5/25/2021,44
category_6,255311,12/23/2021,8
category_6,255299,1/9/2022,5
category_2,88007,1/30/2022,25
category_1,705797,2/19/2022,6
category_2,78677,1/15/2022,2
category_1,688379,12/5/2021,3
category_2,43847,8/20/2021,32
category_1,252821,4/18/2021,3
category_2,709637,1/22/2022,26
category_2,58361,4/16/2021,3
category_2,43847,2/13/2022,3
category_5,609011,1/22/2022,1
category_8,705365,1/23/2022,3
category_5,663143,4/4/2021,3
category_8,583109,4/24/2021,2
category_2,174911,12/23/2021,5
category_7,709751,1/30/2022,6
category_2,577277,1/23/2022,2
category_4,82193,4/4/2021,63
category_1,16079,2/25/2022,15
category_1,503711,4/15/2021,18
category_7,184589,1/15/2022,7
category_3,698075,5/21/2021,28
category_2,670715,8/20/2021,22
category_2,29075,4/12/2021,8
category_5,570311,4/24/2021,5
category_5,570311,12/30/2021,8
category_8,596207,4/24/2021,32
category_1,707549,1/9/2022,11
category_7,19949,4/4/2021,11
category_6,255329,1/15/2022,7
category_6,255299,6/21/2021,4
category_2,78677,2/27/2022,3
category_7,28445,2/25/2022,12
category_3,25229,12/31/2021,21
category_2,696323,1/23/2022,1
category_3,698075,12/5/2021,7
category_8,661781,12/31/2021,34
category_2,558617,1/9/2022,16
category_3,698075,1/14/2022,14
category_5,570311,2/27/2022,7
category_3,707075,1/23/2022,6
category_1,79691,12/5/2021,20
category_3,711035,5/21/2021,18
category_7,709751,1/15/2022,2
category_8,661781,1/2/2022,14
category_6,692825,1/2/2022,5
category_2,92483,2/25/2022,2
category_2,696323,2/19/2022,1
category_1,28319,1/29/2022,14
category_6,568793,2/25/2022,1
category_2,709637,2/19/2022,1
category_2,144089,6/21/2021,14
category_2,20573,2/4/2022,2
category_1,11519,1/9/2022,100
category_2,39821,12/30/2021,13
category_6,255335,1/14/2022,2
category_6,255377,4/13/2021,3
category_7,709751,4/4/2021,6
category_1,711401,4/15/2021,9
category_7,28445,5/21/2021,21
category_7,184589,1/22/2022,9
category_6,255389,4/18/2021,7
category_2,266135,4/13/2021,12
category_6,255329,1/22/2022,10
category_2,585071,2/4/2022,2
category_2,114677,2/19/2022,3
category_8,705365,4/12/2021,7
category_1,698633,2/27/2022,8
category_6,692825,12/19/2021,1
category_8,661781,1/22/2022,5
category_7,19949,2/13/2022,5
category_2,602639,1/15/2022,3
category_7,184589,2/13/2022,5
category_1,252821,1/30/2022,5
category_6,692831,5/21/2021,26
category_1,705797,2/13/2022,15
category_1,79691,2/4/2022,15
category_2,558617,4/13/2021,15
category_5,570311,1/22/2022,3
category_2,174911,8/20/2021,9
category_1,699839,4/10/2021,2
category_1,688379,4/10/2021,9
category_2,39821,12/31/2021,13
category_7,29627,4/4/2021,10
category_1,503711,4/12/2021,4
category_5,43487,2/25/2022,2
category_1,699839,1/14/2022,4
category_2,585071,5/25/2021,11
category_5,24527,2/19/2022,37
category_2,78677,12/30/2021,3
category_2,78677,1/29/2022,6
category_6,255353,4/25/2021,6
category_3,707075,2/13/2022,2
category_2,602639,4/25/2021,1
category_7,24443,2/4/2022,2
category_6,255389,4/10/2021,9
category_1,79691,1/15/2022,54
category_8,11675,4/16/2021,9
category_6,692825,6/21/2021,11
category_7,28445,12/23/2021,9
category_4,163709,6/21/2021,43
category_3,25229,1/30/2022,23
category_1,699839,2/13/2022,2
category_7,29627,12/30/2021,69
category_2,26279,4/13/2021,3
category_6,255329,4/25/2021,15
category_6,255281,2/27/2022,6
category_7,28445,2/13/2022,21
category_2,27161,4/13/2021,5
category_2,670715,1/23/2022,4
category_2,144089,1/15/2022,3
category_6,255311,1/15/2022,9
category_2,497285,6/21/2021,2
category_2,115043,1/30/2022,4
category_1,28319,4/18/2021,2
category_7,566891,12/19/2021,6
category_1,696443,8/20/2021,35
category_8,705371,12/23/2021,3
category_6,634043,4/10/2021,8
category_8,596207,1/23/2022,7
category_1,97307,2/13/2022,3
category_2,88007,4/10/2021,6
category_3,11279,12/30/2021,5
category_3,58955,12/19/2021,3
category_8,661781,2/27/2022,12
category_6,692843,4/10/2021,11
category_6,255377,2/19/2022,3
category_1,79691,1/30/2022,20
category_1,688349,6/21/2021,23
category_6,634043,5/21/2021,6
category_6,255377,4/25/2021,5
category_6,634043,2/25/2022,11
category_7,566891,12/23/2021,35
category_4,683195,12/5/2021,16
category_1,25667,2/5/2022,1
category_1,711401,4/18/2021,3
category_6,634043,12/30/2021,11
category_6,692843,1/23/2022,3
category_6,255377,1/1/2022,3
category_2,602639,4/18/2021,1
category_2,497285,8/20/2021,12
category_2,115043,8/20/2021,9
category_2,709637,2/25/2022,5
category_6,692861,1/14/2022,6
category_2,711383,2/25/2022,42
category_1,28319,8/20/2021,12
category_8,705371,12/19/2021,14
category_1,688343,1/29/2022,45
category_1,28271,1/1/2022,6
category_3,112991,1/9/2022,76
category_6,692861,2/4/2022,3
category_2,13871,2/19/2022,10
category_2,557423,4/10/2021,3
category_1,97307,1/23/2022,3
category_6,692843,1/22/2022,2
category_3,25229,1/22/2022,26
category_2,33845,4/24/2021,4
category_1,699839,5/21/2021,9
category_6,255293,6/21/2021,7
category_2,88007,12/30/2021,32
category_1,707747,5/25/2021,10
category_2,557423,12/5/2021,12
category_2,92483,1/30/2022,2
category_1,503711,1/29/2022,9
category_4,163709,4/13/2021,18
category_5,532943,1/30/2022,1
category_2,39821,2/5/2022,7
category_2,29075,12/31/2021,6
category_1,705797,8/20/2021,7
category_1,28319,4/12/2021,4
category_2,116279,4/16/2021,30
category_1,503711,1/14/2022,28
category_2,115043,2/27/2022,2
category_6,692825,12/23/2021,2
category_2,92483,4/4/2021,3
category_4,668759,4/12/2021,15
category_6,255281,2/25/2022,11
category_5,24527,1/22/2022,21
category_7,20093,12/5/2021,2
category_6,255281,1/15/2022,3
category_1,57983,12/31/2021,23
category_5,532943,5/25/2021,19
category_1,688379,5/21/2021,5
category_6,255257,1/9/2022,7
category_1,79691,4/24/2021,21
category_2,15701,4/25/2021,5
category_8,661781,1/1/2022,31
category_6,255257,8/20/2021,6
category_4,163709,4/4/2021,15
category_7,105545,4/10/2021,2
category_3,711035,12/23/2021,4
category_5,43487,4/24/2021,5
category_6,692861,4/10/2021,12
category_1,688361,4/25/2021,1
category_2,577277,5/21/2021,27
category_5,24527,4/12/2021,69
category_2,43847,5/21/2021,23
category_2,88007,1/9/2022,45
category_2,670715,4/13/2021,1
category_7,28445,12/19/2021,10
category_2,29075,1/29/2022,9
category_8,596207,12/23/2021,45
category_1,25667,1/14/2022,3
category_6,692831,4/13/2021,9
category_2,543389,4/24/2021,5
category_1,28271,4/25/2021,3
category_8,11675,4/18/2021,3
category_2,557423,12/23/2021,3
category_5,664721,4/15/2021,8
category_5,532943,4/18/2021,9
category_2,20573,8/20/2021,671
category_6,692861,1/2/2022,9
category_8,650207,1/15/2022,74
category_4,163709,2/13/2022,18
category_4,557711,4/25/2021,47
category_3,88211,12/30/2021,5
category_2,558617,1/1/2022,15
category_2,577277,1/29/2022,2
category_7,184589,1/1/2022,17
category_2,39821,4/24/2021,10
category_1,688343,4/13/2021,8
category_1,28319,4/4/2021,2
category_1,503711,2/5/2022,5
category_2,115043,12/23/2021,1
category_2,27161,1/29/2022,11
category_2,26279,8/20/2021,28
category_7,20093,8/20/2021,4
category_3,711035,6/21/2021,39
category_1,28319,5/25/2021,1
category_2,39821,12/18/2021,9
category_6,255335,1/30/2022,5
category_6,255269,4/16/2021,6
category_2,20573,4/16/2021,1
category_4,82193,4/12/2021,105
category_2,709637,8/20/2021,31
category_7,105545,5/21/2021,13
category_6,255371,2/25/2022,6
category_1,11519,12/30/2021,81
category_8,650207,2/4/2022,2
category_5,663143,2/5/2022,8
category_2,116279,12/19/2021,6
category_1,28271,5/21/2021,8
category_1,688349,4/12/2021,18
category_8,705371,1/2/2022,4
category_2,711371,12/19/2021,8
category_2,174911,4/12/2021,3
category_5,608483,4/12/2021,10
category_2,29075,2/13/2022,6
category_6,692825,4/18/2021,1
category_1,705797,1/23/2022,5
category_2,92483,5/21/2021,25
category_3,87977,4/10/2021,6
category_1,252821,1/15/2022,3
category_3,88211,12/5/2021,13
category_1,704297,12/23/2021,6
category_2,673367,5/25/2021,20
category_4,668759,12/30/2021,25
category_1,11519,12/18/2021,102
category_3,87977,1/22/2022,7
category_1,97307,8/20/2021,9
category_1,25667,4/4/2021,1
category_3,707075,12/23/2021,7
category_4,163709,12/19/2021,13
category_1,57983,1/14/2022,4
category_5,663143,1/9/2022,8
category_1,11519,5/25/2021,117
category_4,163709,5/25/2021,40
category_7,29627,2/27/2022,11
category_2,557405,8/20/2021,3
category_3,112991,1/23/2022,57
category_1,698633,1/29/2022,20
category_3,707075,1/2/2022,7
category_8,661787,12/19/2021,4
category_6,255377,5/25/2021,231
category_2,114677,12/31/2021,2
category_7,19949,12/31/2021,34
category_6,255281,1/23/2022,5
category_2,174911,2/13/2022,1
category_6,255299,12/5/2021,4
category_2,92483,12/31/2021,5
category_5,24527,4/10/2021,37
